ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_ratio_num	bg_ratio_num	fold_enrichment	log2_fold_enrichment	target
C4703473	Atherosclerotic lesion	8/509	241/16946	0.033195020746888	1.10515289111348	0.289317630324839	0.437580419615361	0.879070140172948	0.879070140172948	LDB2/CAT/ANXA5/HMGB1/OSBP/DAB2/GLO1/AKT1S1	8	0.0157170923379175	0.014221645226012	1.10515289111348	0.144245971420237	Other / unclassified
C0333463	Senile Plaques	8/509	243/16946	0.0329218106995885	1.09605698254465	0.265401416448655	0.446688771991941	0.879070140172948	0.879070140172948	RTN3/GPI/ENO2/CRK/RTN1/FHL5/NRGN/SDF4	8	0.0157170923379175	0.0143396671780951	1.09605698254465	0.132322804044417	Other / unclassified
C0333068	Flexion contracture	7/509	207/16946	0.0338164251207729	1.12584113967901	0.320561573385116	0.429308356200622	0.879070140172948	0.879070140172948	PPT1/FHL1/BANF1/NEB/EMD/KLHL7/SPART	7	0.0137524557956778	0.0122152720405996	1.12584113967901	0.171003272208477	Other / unclassified
C1306837	Papillary Renal Cell Carcinoma	7/509	207/16946	0.0338164251207729	1.12584113967901	0.320561573385116	0.429308356200622	0.879070140172948	0.879070140172948	ALOX12B/ANXA4/VHL/AHNAK/TET2/FLCN/LMAN2L	7	0.0137524557956778	0.0122152720405996	1.12584113967901	0.171003272208477	Other / unclassified
C1387005	Penis agenesis	7/509	209/16946	0.0334928229665072	1.11506754025625	0.29454765170736	0.43911756796538	0.879070140172948	0.879070140172948	CDC45/CYB5A/NEB/BLTP1/C2CD3/CDC6/ORC6	7	0.0137524557956778	0.0123332939926826	1.11506754025625	0.15713109762692	Other / unclassified
C0039273	Talipes cavus	7/509	211/16946	0.033175355450237	1.1044981796851	0.268785288556767	0.448900843829788	0.879070140172948	0.879070140172948	WDR73/PQBP1/PCNA/NEB/SPART/DDHD1/PRX	7	0.0137524557956778	0.0124513159447657	1.1044981796851	0.143391041000617	Other / unclassified
C0206695	Carcinoma, Neuroendocrine	6/509	179/16946	0.0335195530726257	1.11595745848471	0.274451697695088	0.451123344426984	0.879070140172948	0.879070140172948	TYMS/RB1/ENO2/HMGB1/DEK/VHL	6	0.0117878192534381	0.0105629647114363	1.11595745848471	0.158282031107098	Other / unclassified
C0334463	Malignant Fibrous Histiocytoma	5/509	143/16946	0.034965034965035	1.16408149806971	0.34673894042172	0.429723183015664	0.879070140172948	0.879070140172948	RB1/HMBS/FOSL1/CRK/PTCH1	5	0.00982318271119843	0.00843856957394075	1.16408149806971	0.219192065759171	Other / unclassified
C3841475	beta^+^ Thalassemia	5/509	143/16946	0.034965034965035	1.16408149806971	0.34673894042172	0.429723183015664	0.879070140172948	0.879070140172948	CAT/ANXA5/HMGB1/CREB1/CRK	5	0.00982318271119843	0.00843856957394075	1.16408149806971	0.219192065759171	Other / unclassified
C4733095	HER2-negative breast cancer	5/509	144/16946	0.0347222222222222	1.15599759877756	0.330816429109696	0.435637970641834	0.879070140172948	0.879070140172948	ZNRD2/MYBL2/PCNA/ANXA7/SESN2	5	0.00982318271119843	0.0084975805499823	1.15599759877756	0.209138401095248	Other / unclassified
C0040580	Tracheal Diseases	5/509	147/16946	0.0340136054421769	1.13240581104741	0.283721598757869	0.453296811628683	0.879070140172948	0.879070140172948	MBD3/DCD/CDAN1/MUC16/RTKN	5	0.00982318271119843	0.00867461347810693	1.13240581104741	0.179391057701196	Other / unclassified
C0576093	Knee joint valgus deformity	4/509	111/16946	0.036036036036036	1.19973804846103	0.37152165397823	0.428511842363024	0.879070140172948	0.879070140172948	NEB/CBS/PTCH1/SPART	4	0.00785854616895874	0.00655021834061135	1.19973804846103	0.262719441300092	Other / unclassified
C0018498	Hair Color	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	CREB5/AHNAK/IL16/ATXN7L1	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C0231712	Waddling gait	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	FHL1/NEB/EMD/BICD2	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C0240310	Hypoplasia of the maxilla	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	CDC45/PTCH1/CDC6/ORC6	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C1277241	Delayed myelination	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	CYB5A/DHFR/IREB2/FLCN	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C1456781	Benign melanocytic nevus	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	PCNA/MTAP/PTCH1/BAD	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C1866195	Downturned corners of mouth	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	HMGA2/NXN/PACS1/BICD2	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C3805278	Extrahepatic Cholangiocarcinoma	4/509	112/16946	0.0357142857142857	1.18902610159978	0.353187665217979	0.435236906618557	0.879070140172948	0.879070140172948	HMGA2/ZNRD2/CRK/FABP5	4	0.00785854616895874	0.0066092293166529	1.18902610159978	0.249780385592594	Other / unclassified
C0206677	Adenomatous Polyps	4/509	113/16946	0.0353982300884956	1.17850374671836	0.335022670730419	0.44193976786246	0.879070140172948	0.879070140172948	DHFR/TYMS/CALR/CBS	4	0.00785854616895874	0.00666824029269444	1.17850374671836	0.236956345235011	Other / unclassified
C0279606	Childhood Hepatocellular Carcinoma	4/509	113/16946	0.0353982300884956	1.17850374671836	0.335022670730419	0.44193976786246	0.879070140172948	0.879070140172948	BBC3/ZNRD2/DEK/VHL	4	0.00785854616895874	0.00666824029269444	1.17850374671836	0.236956345235011	Other / unclassified
C0234133	Extrapyramidal sign	4/509	114/16946	0.0350877192982456	1.16816599455417	0.317023272507914	0.448618860325921	0.879070140172948	0.879070140172948	ATXN3/UQCRQ/ATXN7/ATXN1	4	0.00785854616895874	0.00672725126873598	1.16816599455417	0.224245293485457	Other / unclassified
C4021726	EMG: myopathic abnormalities	4/509	114/16946	0.0350877192982456	1.16816599455417	0.317023272507914	0.448618860325921	0.879070140172948	0.879070140172948	FHL1/NEB/EMD/PTCH1	4	0.00785854616895874	0.00672725126873598	1.16816599455417	0.224245293485457	Other / unclassified
C0025521	Inborn Errors of Metabolism	4/509	115/16946	0.0347826086956522	1.15800802938413	0.299186171993711	0.455272664246279	0.879070140172948	0.879070140172948	DHFR/HMBS/CBS/TPI1	4	0.00785854616895874	0.00678626224477753	1.15800802938413	0.211645256705823	Other / unclassified
C0518015	Hemoglobin measurement	4/509	115/16946	0.0347826086956522	1.15800802938413	0.299186171993711	0.455272664246279	0.879070140172948	0.879070140172948	NT5DC2/GMDS/RANBP10/HDGFL2	4	0.00785854616895874	0.00678626224477753	1.15800802938413	0.211645256705823	Other / unclassified
C0018989	Hemiparesis	3/509	80/16946	0.0375	1.24847740667976	0.392007387419907	0.432888340686545	0.879070140172948	0.879070140172948	TSC2/PDCD10/TUBB2B	3	0.00589390962671906	0.0047208780833235	1.24847740667976	0.320169713483992	Other / unclassified
C0020626	Hypoparathyroidism	3/509	80/16946	0.0375	1.24847740667976	0.392007387419907	0.432888340686545	0.879070140172948	0.879070140172948	FHL1/SEC24C/NUDT11	3	0.00589390962671906	0.0047208780833235	1.24847740667976	0.320169713483992	Other / unclassified
C0020651	Hypotension, Orthostatic	3/509	80/16946	0.0375	1.24847740667976	0.392007387419907	0.432888340686545	0.879070140172948	0.879070140172948	ARHGEF5/YWHAE/TET2	3	0.00589390962671906	0.0047208780833235	1.24847740667976	0.320169713483992	Other / unclassified
C0079748	Precursor cell lymphoblastic lymphoma	3/509	80/16946	0.0375	1.24847740667976	0.392007387419907	0.432888340686545	0.879070140172948	0.879070140172948	CIC/BCR/PCNA	3	0.00589390962671906	0.0047208780833235	1.24847740667976	0.320169713483992	Other / unclassified
C0339526	Autosomal recessive retinitis pigmentosa	3/509	80/16946	0.0375	1.24847740667976	0.392007387419907	0.432888340686545	0.879070140172948	0.879070140172948	TULP1/RP1L1/SAMD11	3	0.00589390962671906	0.0047208780833235	1.24847740667976	0.320169713483992	Other / unclassified
C0014335	Enteritis	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	CRK/TSC2/ZYX	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0029434	Osteogenesis Imperfecta	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	SEC24D/P4HB/PPIB	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0162836	Hidradenitis Suppurativa	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	ANXA5/DCD/NCSTN	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0264714	Acute heart failure	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	CAT/JPH3/MUC16	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0337438	Glucose measurement	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	MAML3/ZCCHC8/SUGP1	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0495706	elevated blood glucose level	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	MAML3/ZCCHC8/SUGP1	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0752308	Hypoxia-Ischemia, Brain	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	IREB2/BAX/ERO1A	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0795690	Congenital omphalocele	3/509	81/16946	0.037037037037037	1.23306410536273	0.369992677468724	0.440844251387715	0.879070140172948	0.879070140172948	YWHAE/NXN/DACT1	3	0.00589390962671906	0.00477988905936504	1.23306410536273	0.30224780548673	Other / unclassified
C0028326	Noonan Syndrome	3/509	82/16946	0.0365853658536585	1.21802673822416	0.348260955478818	0.448756833580627	0.879070140172948	0.879070140172948	FHL1/SOS1/CDAN1	3	0.00589390962671906	0.00483890003540659	1.21802673822416	0.284545803753271	Other / unclassified
C0040433	Tooth Crowding	3/509	82/16946	0.0365853658536585	1.21802673822416	0.348260955478818	0.448756833580627	0.879070140172948	0.879070140172948	BANF1/CBS/FLCN	3	0.00589390962671906	0.00483890003540659	1.21802673822416	0.284545803753271	Other / unclassified
C0431371	Absence of septum pellucidum	3/509	82/16946	0.0365853658536585	1.21802673822416	0.348260955478818	0.448756833580627	0.879070140172948	0.879070140172948	FBXO31/LINS1/LMAN2L	3	0.00589390962671906	0.00483890003540659	1.21802673822416	0.284545803753271	Other / unclassified
C0206704	Carcinoma, Large Cell	3/509	83/16946	0.036144578313253	1.2033517172817	0.326804381614428	0.456623879951563	0.879070140172948	0.879070140172948	CYP2A6/S100A11/MUC16	3	0.00589390962671906	0.00489791101144813	1.2033517172817	0.26705837702443	Other / unclassified
C0346627	Intestinal Cancer	3/509	83/16946	0.036144578313253	1.2033517172817	0.326804381614428	0.456623879951563	0.879070140172948	0.879070140172948	HMGA2/CRYGD/BAX	3	0.00589390962671906	0.00489791101144813	1.2033517172817	0.26705837702443	Other / unclassified
C0349530	Early gastric cancer	3/509	83/16946	0.036144578313253	1.2033517172817	0.326804381614428	0.456623879951563	0.879070140172948	0.879070140172948	PCNA/PPIA/MUC16	3	0.00589390962671906	0.00489791101144813	1.2033517172817	0.26705837702443	Other / unclassified
C1704321	Nephrotic Syndrome, Minimal Change	3/509	83/16946	0.036144578313253	1.2033517172817	0.326804381614428	0.456623879951563	0.879070140172948	0.879070140172948	MIF/GCA/CD2AP	3	0.00589390962671906	0.00489791101144813	1.2033517172817	0.26705837702443	Other / unclassified
C4085590	Cone-Rod Dystrophies	3/509	83/16946	0.036144578313253	1.2033517172817	0.326804381614428	0.456623879951563	0.879070140172948	0.879070140172948	TULP1/ATXN7/SPATA7	3	0.00589390962671906	0.00489791101144813	1.2033517172817	0.26705837702443	Other / unclassified
C0002886	Anemia, Macrocytic	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	TET2/CDAN1	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C0013370	Amebic colitis	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	HMGB1/MIF	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C0037285	Skin Manifestations	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	TSC2/FLCN	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C0221023	Cyclic neutropenia	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	PNP/CALR	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C0234979	Dysdiadochokinesis	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	ATXN7/ATXN1	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C1855496	Contiguous gene syndrome	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	CRKL/TSC2	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C1865916	Bilateral ptosis	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	PTCH1/PACS1	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C2613439	Extramedullary Hematopoiesis (disorder)	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	CALR/TET2	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C4699152	ST-segment elevation myocardial infarction (STEMI)	2/509	49/16946	0.0408163265306122	1.35888697325689	0.442710000936784	0.43533594535464	0.879070140172948	0.879070140172948	HMGB1/PPIA	2	0.00392927308447937	0.00289153782603564	1.35888697325689	0.44242546353499	Other / unclassified
C0016514	Foot-and-Mouth Disease	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	SH2D1A/PPIA	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0018794	Heart Block	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	CALR/EMD	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0030409	Paracoccidioidomycosis	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	GPI/TPI1	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0079474	Hallopeau-Siemens Disease	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	CAT/HMGB1	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0085576	Iron-Refractory Iron Deficiency Anemia	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	CAT/IREB2	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0206633	Angiomyolipoma	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	ANXA6/TSC2	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0259779	Fibrous Dysplasia	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	SMAD6/CREB1	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0268287	Deficiency of steroid 21-monooxygenase	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	CYP3A7/GLO1	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C0426789	Short thorax	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	KLHL7/ORC6	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
C1527358	Phototoxicity	2/509	50/16946	0.04	1.33170923379175	0.413351019446726	0.445580491136651	0.879070140172948	0.879070140172948	HMBS/ANXA5	2	0.00392927308447937	0.00295054880207719	1.33170923379175	0.413279117875474	Other / unclassified
